zipcode,rating,insertedAtTimestamp,longitude,address,id,latitude,name,review_count,cuisine
10025,3.0,2018-05-02 17:22:11.177328,-73.9629824840441,"942 Columbus Ave, New York, NY 10025",vnf1WSV7dTmOeOkIJ46hiw,40.799566279368,Curry King,35,indian
10018,3.5,2018-05-02 17:22:06.922822,-73.99347,"534 9th Ave, New York, NY 10018",JvV8sTgUX6abRQPzb3hLgg,40.75674,New Curry Hut,93,indian
10001,4.0,2018-05-02 17:22:37.379462,-73.98724,"32 W 32nd St, Fl 3, New York, NY 10001",iPc-zPgcpgeSo76xl5Jbpw,40.74764,The Maze,245,korean
10018,4.0,2018-05-02 17:21:28.426749,-73.99398,"506 9th Ave, New York, NY 10018",iFuHNNBLQkeQOn0KoXHhUA,40.75603,Boccone Mediterranean Tapas & Wine Bar,56,italian
10019,3.5,2018-05-02 17:24:31.172593,-73.98093,"145 W 53rd St, New York, NY 10019",pL6cM2TPwvXqeGTrg7yN4Q,40.76268,Remi,258,french
11229,3.0,2018-05-02 17:23:46.173841,-73.9435433,"2805 Ave U, Brooklyn, NY 11229",_Dt5ud0hdcIfDLmCg39BBw,40.600376,Osaka Japanese Restaurant,50,japanese
11215,4.0,2018-05-02 17:21:21.425337,-73.9816949398812,"261 5th Ave, Brooklyn, NY 11215",U8Ljrx-w5otdMZNFhw5piw,40.6743319055498,La Villa,446,italian
10465,4.5,2018-05-02 17:20:29.136173,-73.82717,"3486 E Tremont Ave, Bronx, NY 10465",HICimyBWKDwrXLnBuDZOZw,40.83134,Wah Yoan Chinese Kitchen,7,chinese
10010,4.5,2018-05-02 17:21:40.877216,-73.9839499,"161 E 22nd St, New York, NY 10010",AV9x0hUE0yQUMjUGQNPexQ,40.73841,Lamarca Cheese Shop,107,italian
10003,4.0,2018-05-02 17:22:32.425690,-73.987457,"324 E 6th St, New York, NY 10003",igcUHNvsKc-s-RtvUmkg2w,40.726699,K'OOK,340,korean
11235,3.0,2018-05-02 17:24:13.817346,-73.9478863030672,"2007 Emmons Ave, New York, NY 11235",QZbyXgGz_PfAdAm6-IwpvA,40.5838966776457,Signature,43,french
11231,4.0,2018-05-02 17:22:45.486461,-74.016127,"454 Van Brunt St, Brooklyn, NY 11231",JH2vhNxA2MNRtaL4a2B4tQ,40.674905,Hometown Bar-B-Que,997,korean
10001,3.0,2018-05-02 17:22:07.865948,-73.993194,"205 W 29th St, New York, NY 10001",nBoOm-TAhRvbcDkHfKOwGg,40.748161,Swagat Indian Restaurant,98,indian
10462,4.0,2018-05-02 17:22:05.824459,-73.85483,"2107 Starling Ave, Bronx, NY 10462",K_s7EXV9Ly5jlxyNZ39QDg,40.83623,Al Aqsa Restaurant,14,indian
10021,4.0,2018-05-02 17:24:20.031485,-73.95759,"240 E 75th St, New York, NY 10021",bOHWY14f1u8rR1t2ggmbYw,40.7709199,B Cafe East,369,french
11231,4.5,2018-05-02 17:24:22.075666,-73.998466,"482 Court St, Brooklyn, NY 11231",2_1FxCMLvK46Vt81VlIS7A,40.677463,Minibar,53,french
11105,4.5,2018-05-02 17:20:49.828627,-73.9089813232422,"2102 31st St, Astoria, NY 11105",gLyCmWWmqvg2SUG4DBgtWA,40.7779502868652,Family Corner Restaurant,192,american
10012,3.5,2018-05-02 17:21:51.528043,-74.0028534,"5 King St, New York, NY 10012",Bh1JBgQWZl9zct46uw_FzQ,40.7278099,Charlie Bird,375,italian
10003,3.5,2018-05-02 17:20:29.025914,-73.9881599,"104 2nd Ave, New York, NY 10003",9v-JAffC6qw8Xp67BICByQ,40.72741,Hot Kitchen,389,chinese
11211,4.0,2018-05-02 17:22:14.121018,-73.957783053073,"182 Havemeyer St, Brooklyn, NY 11211",7UJRw4Klt5yfE7q9vznEHA,40.710663537386,Kabob Shack,134,indian
11375,4.0,2018-05-02 17:21:54.117060,-73.8549107,"71-51 Yellowstone Blvd, Forest Hills, NY 11375",kQMXY2fshQFGdP8lwDMM6g,40.7212239,Aaheli,147,indian
11370,4.0,2018-05-02 17:22:12.277389,-73.8871923,"2402 82nd St, Jackson Heights, NY 11370",jlH66jTIZUwX5MT1D-lhvg,40.7646759,Tikka Grill,30,indian
11373,3.5,2018-05-02 17:22:33.224143,-73.891639,"4006 74th St, Jackson Heights, NY 11373",uJJGpuvwCComknuHj8AKbQ,40.746494,Chung Ki Wa Restaurant,145,korean
10016,4.0,2018-05-02 17:20:30.082888,-73.984278,"14 E 33rd St, New York, NY 10016",kWyz_wmazyLRWd3MqWlvqQ,40.747236,Rattle and Hum,661,american
10012,4.0,2018-05-02 17:21:20.941244,-73.9957,"186 Mott St, New York, NY 10012",RVKZSIN16FNL0ZXD6OUMrA,40.72075,The Sosta,162,italian
11230,4.0,2018-05-02 17:22:08.528800,-73.966388,"1150 Coney Island, Brooklyn, NY 11230",UOaXJyVrr9l1XO7lGaT-bQ,40.629718,Sweetness,38,indian
11215,4.0,2018-05-02 17:24:28.722037,-73.9864727962952,"522 6th Ave, Brooklyn, NY 11215",XvEz60Y0NbLxooK9AmRU8g,40.6650986895797,Piccoli Trattoria,398,french
10019,4.0,2018-05-02 17:24:11.077280,-73.9811449219513,"151 W 51st St, New York, NY 10019",eoz2NahxyivVRs8Ll9Ljjg,40.7613464555977,Aldo Sohm Wine Bar,184,french
10065,3.5,2018-05-02 17:21:44.214849,-73.96556,"843 Lexington Ave, New York, NY 10065",pTWFuMYed409y99N0zY05Q,40.76539,Barbaresco Restaurant,74,italian
10010,4.0,2018-05-02 17:21:10.128824,-73.9914887388588,"15 W 21st St, New York, NY 10010",32VbG_XgkZIuye0PV-BxaA,40.7407551035259,Zero Otto Nove,393,italian
11419,2.5,2018-05-02 17:22:23.355996,-73.827346,"11908 94th Ave, South Richmond Hill, NY 11419",iiwV70LVeKi9_ZTlCFhfZg,40.693618,Tandori Hut,5,indian
10463,4.5,2018-05-02 17:24:16.929053,-73.9074443768295,"3541 Riverdale Ave, Bronx, NY 10463",DLnn2qw-KJAmazB-hMmSEw,40.8863067063563,The Hill Bistro,57,french
11220,4.0,2018-05-02 17:20:29.682744,-74.0073,"5609 8th Ave, Brooklyn, NY 11220",DyflzWDsMKCXyFZibO-6fw,40.63746,Wang Chunju Seafood Restaurant,6,chinese
11209,3.5,2018-05-02 17:21:34.987961,-74.0306423558197,"8424 3rd Ave, Brooklyn, NY 11209",mYRdxAQaO_o-Fp5NdKskUQ,40.6242192079206,Areo Ristorante,137,italian
10021,4.0,2018-05-02 17:21:42.385171,-73.96514,"25 E 73rd St, New York, NY 10021",kLJfizeHMQqesp1K9mfUtg,40.77277,Via Quadronno,455,italian
10018,3.5,2018-05-02 17:24:09.061448,-73.982692,"8 W 40th St, New York, NY 10018",uDWRGAtDW1z7lWpRCfuXAg,40.752321,Maison Kayser,326,french
10314,3.5,2018-05-02 17:20:29.585988,-74.1574104,"1445 Richmond Ave, Staten Island, NY 10314",RPBQC0LGOI1FrXiGKn0jHw,40.61374,Empire East NY,60,chinese
10003,3.0,2018-05-02 17:22:45.486438,-73.9900512695312,"105 E 9th St, New York, NY 10003",GazJ5_JArwtAacygzxqDIQ,40.7305374145508,Nadoori,5,korean
11357,4.0,2018-05-02 17:21:32.088433,-73.8132761,"1427 150th St, Whitestone, NY 11357",kvFHJYo9rXuqgJkPIlHJeg,40.7880986,IL Nocello Ristorante,38,italian
11375,3.0,2018-05-02 17:22:05.718581,-73.832778,"11633 Queens Blvd, Forest Hills, NY 11375",oX0xsDBmBoFuAws5gfbs2Q,40.7159711,Chateau Haveli,224,indian
10024,4.0,2018-05-02 17:24:22.924850,-73.973763,"2450 Broadway, New York, NY 10024",mTWlEiCUEBlxBAkIikkB1A,40.791077,Carmine's Italian Restaurant - Upper West Side,1054,french
10019,3.5,2018-05-02 17:21:38.416873,-73.9833374023438,"257 W 55th St, New York, NY 10019",505bv6h3VnN6SekdHCr8Sw,40.7654190063477,Nocello,125,italian
11238,3.5,2018-05-02 17:21:59.329488,-73.957329,"738 Franklin Ave, Brooklyn, NY 11238",o21M4dKM4KQbzGVrlq_3Iw,40.673183,Pearl Indian Food,128,indian
10281,3.0,2018-05-02 17:22:43.741373,-74.0148391723633,"New York, NY 10281",j9tAoiEsgSS85QV04pY3lQ,40.7112121582031,Kimchi Taco,223,korean
11372,4.0,2018-05-02 17:22:16.033454,-73.8914734125137,"37-49 74th St, Jackson Heights, NY 11372",TB9jN3Fe-JHjyjYWmIQ_EA,40.7477283924279,Kabab & Curry Cafe,1,indian
10036,4.0,2018-05-02 17:20:28.739637,-73.9883149042726,"258 W 44th St, New York, NY 10036",croh2zWlbPyCQTNS11klcg,40.7581711239604,Sichuan Manor,50,chinese
11235,3.5,2018-05-02 17:24:17.168821,-73.93277,"3202 Emmons Ave, Brooklyn, NY 11235",4pNgTzw8Ru4bW7hXAeO6eA,40.58395,La Vue,87,french
10013,4.0,2018-05-02 17:21:28.879967,-74.0043869018555,"370 Canal St, New York, NY 10013",NBgDoMiF4tj5aS7V7zayoA,40.7206611633301,Antica Ristorante,40,italian
10075,3.5,2018-05-02 17:23:04.727436,-73.954563,"1553 2nd Ave, New York, NY 10075",Kyx9QFPJUzlC7dmM8SE1bw,40.774553,Jaiya,269,korean
11596,4.0,2018-05-02 17:23:00.977011,-73.656719,"400 Hillside Ave., Williston Park, NY 11596",Vlf6cWXugzv1LDx7ggbArQ,40.753658,Hmart,50,korean
10471,3.5,2018-05-02 17:21:37.144587,-73.9004326,"5704 Mosholu Ave, Bronx, NY 10471",UU-VNxsgJ3BWgpVQbUChig,40.9053542,Beccofino,106,italian
10013,4.0,2018-05-02 17:23:15.510695,-73.99725,"14-18 Elizabeth St, 32-33, New York, NY 10013",ci457I10hOtr9PpEQ5wpZw,40.71592,Matsunichi,16,japanese
10028,3.5,2018-05-02 17:24:34.329446,-73.951078,"1593 1st Ave, New York, NY 10028",DKLbMLQHvggfIKw2jj6rnA,40.775049,Felice 83,182,french
11215,3.0,2018-05-02 17:22:46.090403,-73.9839096069336,"246 4th Ave, Brooklyn, NY 11215",z-Qee0JM3FyC67CuK3UXLA,40.6767692565918,Green Ivy 1,18,korean
10017,4.0,2018-05-02 17:21:38.990281,-73.97472,"447 Lexington Ave, New York, NY 10017",7pvTicRAhXB1Ld74MWjkXQ,40.75304,Davio's Northern Italian Steakhouse,233,italian
10025,3.0,2018-05-02 17:20:29.586035,-73.9692167,"796 Amsterdam Ave, New York, NY 10025",xOL2SC34gdhKHSbyaDz9BA,40.7958833,Pearls,134,chinese
11233,3.0,2018-05-02 17:20:29.531237,-73.91708,"638 Decatur St, Brooklyn, NY 11233",1DcGp6YP0TR6CUIgHLJ-fQ,40.68322,Ho May Chinese Restaurant,2,chinese
11411,5.0,2018-05-02 17:23:55.726449,-73.74296,"216-13 Linden Blvd, Queens, NY 11411",8yVTSF_MfF-DYLBIBhdC7A,40.69627,HongYu Restaurant,1,japanese
11103,4.0,2018-05-02 17:20:30.399451,-73.91557,"41-15 31st Ave, Astoria, NY 11103",ayOj0JXAsuGqVG8reuqpxQ,40.76087,DiWine,707,american
10022,3.5,2018-05-02 17:24:35.326587,-73.9684516,"953 2nd Ave, New York, NY 10022",3LZhWUqvEMaoc1vnAkmAlQ,40.7552524,Socarrat Paella Bar - Midtown East,380,french
10022,3.5,2018-05-02 17:23:38.672862,-73.97042,"155 E 52nd St, New York, NY 10022",QJTLAOMNvhV1_jPfcQ_qPw,40.75743,Nippon,147,japanese
11201,3.5,2018-05-02 17:24:27.911212,-73.9922250453,"50 Henry St, Brooklyn, NY 11201",9x0NxWf0X1V0ieL8uJVXBg,40.6995613555,Brooklyn Heights Wine Bar & Kitchen,170,french
11205,3.0,2018-05-02 17:20:29.331854,-73.96569,"484 Myrtle Ave, Brooklyn, NY 11205",5z1CFWRQYu38S6UMIckT9Q,40.6933,Grace Kitchen,24,chinese
11103,2.0,2018-05-02 17:22:18.567953,-73.9170837,"3094 Steinway St, Astoria, NY 11103",i9EgpwRQVS8kEcgbyEzOeQ,40.7616882,Red Chili,4,indian
11228,3.5,2018-05-02 17:21:44.077213,-74.01661,"7201 8th Ave, Brooklyn, NY 11228",MfOl9uzuQj8Wl2g8NRYl0w,40.62852,New Corner Restaurant,105,italian
11238,4.0,2018-05-02 17:21:47.381363,-73.9664132321178,"919 Fulton St, Brooklyn, NY 11238",-0bpc5pvK6siYMIlCSmXWg,40.6835192334848,Emily,586,italian
11230,4.5,2018-05-02 17:20:29.998771,-73.9612351312828,"1316 Ave M, Brooklyn, NY 11230",K4Sar79zkmMdw1y3W5Jjdw,40.6176816477505,Brooklyn Steak Co,34,american
10038,4.0,2018-05-02 17:20:30.166559,-74.0090160288361,"21 Maiden Ln, New York, NY 10038",92vOHinyRpz2GI_clH8-uQ,40.7093087362013,Sticky's Finger Joint,87,american
10016,2.5,2018-05-02 17:22:19.535702,-73.9823989868164,"150-154 Lexington Ave, New York, NY 10016",F3mRjSCTKlA1qj7OiRikiQ,40.7424964904785,Choten Nawab,2,indian
11375,4.0,2018-05-02 17:21:13.120068,-73.850067,"102-15 Metropolitan Ave, Forest Hills, NY 11375",Jx3dG_USDDOXZuUaU_EVzg,40.710534,Tazzina,282,italian
10014,4.5,2018-05-02 17:21:28.173666,-74.00306,"260 Bleecker St, New York, NY 10014",ADHX7nBixDPVlq3OXhny0g,40.73113,Faicco's Italian Specialties,408,italian
10025,4.0,2018-05-02 17:23:37.071295,-73.969779,"774 Amsterdam Ave, New York, NY 10025",-ZMnUfTTjLEfUt4PbQGqgA,40.7954,Boru Boru,21,japanese
10027,4.0,2018-05-02 17:23:36.964847,-73.9587672,"3183 Broadway, New York, NY 10027",Pfjb9Rn5Th7R-pLXVARwlA,40.8154774,Jin Ramen - West Harlem,943,japanese
10014,5.0,2018-05-02 17:21:50.468442,-74.0065302,"450 Hudson St, New York, NY 10014",Lu12ks-BgqfGY75Sb1004A,40.7312509,Il Mattone West Village,7,italian
11225,4.0,2018-05-02 17:22:29.274198,-73.96051,"1127 Washington Ave, Brooklyn, NY 11225",367JyCXTLYT9tlCqy3gGog,40.66142,De Hot Pot,122,indian
10038,4.0,2018-05-02 17:23:33.482361,-74.00854,"29 John St, New York, NY 10038",P_RNungaIf6FZdzEWkoQ0g,40.70972,Sakura of Japan,102,japanese
10038,3.0,2018-05-02 17:23:57.663785,-74.009328,"18 Maiden Ln, New York, NY 10038",DhoUHO05XIEcaywBzNQrFA,40.7092728,Oka Sushi,68,japanese
11237,4.5,2018-05-02 17:22:12.132318,-73.928078,"1084 Flushing Ave, Brooklyn, NY 11237",l4fwf8VwAokv3MWT45Ab7g,40.705042,Bunna Cafe,439,indian
11354,3.5,2018-05-02 17:22:47.066621,-73.8291063905583,"136-20 Roosevelt Ave, Ste 018, Flushing, NY 11354",tnn92SIYTluYUo-0MN9kyg,40.7595360835927,KumGangSan,6,korean
11436,5.0,2018-05-02 17:22:02.075063,-73.79713,"142-49 Rockaway Blvd, Jamaica, NY 11436",wPDNt1enVbzu01s0sVAvsw,40.67432,Superfine Tiffins,43,indian
11201,3.0,2018-05-02 17:24:30.890064,-73.99355,"17 Old Fulton St, Fulton Ferry District, NY 11201",finuRtOPTc9F9uryByOHog,40.70274,Roomr Cafe,65,french
10011,3.0,2018-05-02 17:23:07.574478,-73.99843,"261 8th Ave, New York, NY 10011",w2iGKUXTxl-8_6iAdjjRUQ,40.74569,Dallas BBQ,549,korean
10025,3.5,2018-05-02 17:20:28.796098,-73.96466,"969 Amsterdam Ave, New York, NY 10025",Bwj7nzWphGV6FaZ_ygTSOg,40.80133,Happy Hot Hunan,116,chinese
10025,4.0,2018-05-02 17:21:59.781878,-73.97132,"706 Amsterdam Ave, New York, NY 10025",1TLoaB7SXJZo3W5f4OGm8w,40.79305,Ayurveda Cafe,267,indian
10012,4.0,2018-05-02 17:20:30.193816,-73.99623,"219 Mulberry St, New York, NY 10012",hGo9KArKThuOKxNbwmNpoA,40.7223,Ruby's Cafe,912,american
11432,4.0,2018-05-02 17:22:19.388276,-73.781845,"18018 Hillside Ave, Jamaica, NY 11432",zv0mrfqDWW6o3-rX0U7_Sw,40.712823,Roti Corner,9,indian
11215,4.0,2018-05-02 17:20:29.971904,-73.982406,"278 5th Ave, Brooklyn, NY 11215",e9uJNCM3yXBaWQluZovqUA,40.674302,Bonnie's Grill,660,american
10018,4.0,2018-05-02 17:21:58.596109,-73.98466,"49 W 39th St, New York, NY 10018",BPyt7S9TdcR1u571iacg7g,40.75269,The Kati Roll Company,1282,indian
10028,3.5,2018-05-02 17:20:50.719254,-73.95986,"1134 Madison Ave, New York, NY 10028",wMXitsVNyiA_yJYhvVI71Q,40.77984,The New Amity Restaurant,126,american
11226,3.0,2018-05-02 17:23:38.568898,-73.964964,"1406 Cortelyou Rd, Brooklyn, NY 11226",jHn3mUjbe9caYZNe1z9YUw,40.6406909,Kumo Sushi,121,japanese
10003,4.0,2018-05-02 17:22:19.776346,-73.98682,"338 E 6th St, New York, NY 10003",pwarWuPn7Aw_il-epzJEgg,40.72658,Awash Ethiopian Restaurant,283,indian
10306,4.0,2018-05-02 17:20:51.272784,-74.117709,"61 New Dorp Plz N, Staten Island, NY 10306",EMPeppCdv5WbbeWjL7Dyvg,40.573701,Trackside Bar & Grill,6,american
11357,3.5,2018-05-02 17:21:46.414584,-73.81308,"15007 14th Rd, Whitestone, NY 11357",AO9ubB1XVqj1hkwOZm-F9A,40.787697,Villaggio Ristorante,121,italian
10011,4.0,2018-05-02 17:23:16.610991,-73.9966481924057,"185 7th Ave, New York, NY 10011",NRJq2BNcbjqAyxUB_bw7gw,40.7426255196333,Momoya,484,japanese
11101,4.0,2018-05-02 17:24:19.831638,-73.93992,"41-26 Crescent St, Long Island City, NY 11101",jW22gmsZjh5hFJsC1qUDOA,40.75169,The Baroness Bar + Kitchen,248,french
10065,3.0,2018-05-02 17:21:50.615990,-73.969779,"33 E 61st St, New York, NY 10065",GOEBF8Odq1SPdz4PWJx6PQ,40.764789,Serafina Always,259,italian
10003,4.0,2018-05-02 17:20:29.971946,-73.9892,"87 2nd Ave, New York, NY 10003",7Bb_IDWV_zJqpBjAvxuBIA,40.72704,Cooper's Craft & Kitchen,384,american
11104,4.0,2018-05-02 17:24:25.972847,-73.9238772,"43-45 40th St, Sunnyside, NY 11104",8uiUqUJhtszw_vdwRYh5_A,40.7447691,Boon by Moldova Restaurant,40,french
11225,3.0,2018-05-02 17:20:29.475941,-73.9505157470703,"1242 Nostrand Ave, Brooklyn, NY 11225",H7jcYql9RIfIzIYIlWbdRg,40.65673828125,Jing Lung Chinese Restaurant,8,chinese
10022,3.5,2018-05-02 17:20:49.115986,-73.967239,"986 2nd Ave, New York, NY 10022",pVD330c6CmzXZ0TCt2Bv5Q,40.756157,"Atwood, Kitchen & Bar Room",168,american
10003,3.5,2018-05-02 17:20:57.247040,-73.98902,"64 3rd Ave, New York, NY 10003",7qAHwsaiiK2bh404pugjNw,40.73138,The Ainsworth - East Village,14,american
11237,4.0,2018-05-02 17:21:55.178182,-73.9218269,"46 Wyckoff Ave, Brooklyn, NY 11237",zSCp9pjEQ_M3LBuPRDo-Bg,40.705618,Desi Grill,281,indian
10014,4.0,2018-05-02 17:20:30.082801,-74.0067,"131 Christopher St, New York, NY 10014",4LoroCI3VtQ17dyQa75-Rg,40.7331,The Warren,164,american
10019,4.0,2018-05-02 17:24:15.364916,-73.9880919456482,"370 W 51st St, New York, NY 10019",MOwB9YYd-Ko6nVgSB-ltQw,40.7637997047278,Briciola,655,french
11101,4.5,2018-05-02 17:21:29.693810,-73.9358372,"38-28 27th St, Long Island City, NY 11101",AYBRN8pKB8_ZfcCks17OmQ,40.7547438,Beebe's,10,italian
11354,3.5,2018-05-02 17:22:41.333355,-73.82665,"38-13 Union St, Flushing, NY 11354",dsPxJP41Y2yRJfOcfgV8_A,40.76129,San Soo Kap San,162,korean
10016,4.0,2018-05-02 17:24:21.840939,-73.977752,"530 2nd Ave, New York, NY 10016",zoecS39PRpV9HhT1QYXQLQ,40.741879,Vanguard Wine Bar,62,french
11385,4.5,2018-05-02 17:20:30.138834,-73.9067463,"55-50 Myrtle Ave, Ridgewood, NY 11385",Py_oBQpNR8kMI3GbH-71Yg,40.6998889,Ltauha Restaurant,302,american
10002,3.0,2018-05-02 17:20:29.080105,-73.98966,"171 E Broadway, New York, NY 10002",lpLd3AFaMOV7LfPtvUiq8A,40.71386,Mission Chinese,624,chinese
11222,3.0,2018-05-02 17:22:30.786731,-73.945621,"188 Nassau Ave, Brooklyn, NY 11222",kkp7VKm-A-IOeFyXNFAM2w,40.725221,Brooklyn Standard,217,indian
10003,3.5,2018-05-02 17:22:01.021882,-73.986648,"93 1st Ave, New York, NY 10003",EPHhPGDFvnq2ARTBxAikuw,40.726322,Milon,477,indian
11421,4.5,2018-05-02 17:20:29.275365,-73.8608,"79-15 Atlantic Ave, Woodhaven, NY 11421",c2Io7q-9qu8jKCIlTWLqFA,40.68501,Wah King Kitchen,7,chinese
10011,4.0,2018-05-02 17:24:16.929035,-73.9940709810079,"53 W 19th St, New York, NY 10011",qIOAlXCCYrwN0VxEEH-Tmw,40.7402927726298,Boqueria - Flatiron,1101,french
11358,4.0,2018-05-02 17:22:54.914323,-73.8042,"41-22 162nd St, Queens, NY 11358",PawTr-DIY_6pXaPobHZ1dg,40.76077,F4 Fusion Bar,1,korean
11219,4.0,2018-05-02 17:23:21.926310,-74.0112465935784,"6712 Fort Hamilton Pkwy, Brooklyn, NY 11219",GjRatF7Gc7mNY4GapUCpsw,40.6295025539906,Dream Eatery,71,japanese
11201,4.0,2018-05-02 17:21:40.428159,-74.0016932280972,"Pier 6 Brooklyn Bridge Park, Brooklyn, NY 11201",an8TuHRg0e3cgiAE705ZDA,40.6928735340776,Fornino,167,italian
10029,4.0,2018-05-02 17:21:29.693838,-73.9382923766971,"237 E 116th St, New York, NY 10029",foRWizWrQ32g6Vv4g9UTnA,40.7973406168505,Nocciola Ristorante,183,italian
10024,4.0,2018-05-02 17:23:19.973878,-73.9734598,"612 Amsterdam Ave, Bet. West 89 St and West 90 St, New York, NY 10024",et9pAFtSvNOct9Qcmtcf7g,40.7900491,Mido,138,japanese
11435,4.0,2018-05-02 17:22:06.687615,-73.81318,"139-32 Hillside Ave, Queens, NY 11435",11joI1ETb1Vh6k5NoGhnaw,40.70444,Panahar,7,indian
10075,3.5,2018-05-02 17:23:42.022582,-73.9635315,"976 Madison Ave, New York, NY 10075",-u9yPjmvZilrXYM8JlKG6w,40.7746468,Kappo Masa,39,japanese
10025,4.0,2018-05-02 17:21:51.285832,-73.9641991912535,"1018 Amsterdam Ave, New York, NY 10025",MdFV5IBcX-Ni6I4Zy1EqIw,40.8028109023738,Marlow Bistro,165,italian
11356,4.0,2018-05-02 17:20:28.938909,-73.84618,"18-24 College Point Blvd, College Point, NY 11356",ipv4lBvbfVzCnSahqrJckQ,40.78245,Little Pepper,243,chinese
10011,4.5,2018-05-02 17:20:30.279214,-73.99754,"21 W 8th St, New York, NY 10011",AKHA6ZU8uM3vmLwH2hqH_A,40.73299,Loring Place,216,american
10018,3.5,2018-05-02 17:22:04.871899,-73.9948511123657,"478 9th Ave, New York, NY 10018",U3hvDT5CtQrnpg2zhJg3mQ,40.7549782340085,Kashmir 9 - Cuisine of Pakistan,148,indian
10003,4.0,2018-05-02 17:24:29.823387,-73.99314,"13 E 13th St, New York, NY 10003",0ALbdMnTBX0vkSPLzIDMlw,40.73501,Corkbuzz Wine Studio,356,french
11231,3.0,2018-05-02 17:20:29.448997,-73.99969,"508 Henry St, Brooklyn, NY 11231",ubgtTdmGn9E-sfoaYCX5UQ,40.68387,Ling Ling Kitchen,17,chinese
10003,4.0,2018-05-02 17:23:23.881655,-73.98585,"216 E 10th St, New York, NY 10003",y_ylOQzCP-9D_4DcUIJ3jA,40.72927,Shabu-Tatsu East Village,550,japanese
11215,4.0,2018-05-02 17:23:37.285411,-73.983059,"382 7th Ave, Park Slope, NY 11215",pZMxOkuYVq_Q5QYTGA8LEA,40.665432,Ten-Ichi Ramen,140,japanese
11560,2.5,2018-05-02 17:24:37.676278,-73.58456,"315 Buckram Rd, Locust Valley, NY 11560",SfFHXhejjIwEUKY6pKMzwQ,40.8792199,Barney's Restaurant,36,french
11215,4.0,2018-05-02 17:23:14.563850,-73.9847132950057,"381 5th Ave, Brooklyn, NY 11215",SUHJfh7H2NiQx8c5OWoAyQ,40.6708328473989,Sushi Yashin,123,japanese
11021,4.0,2018-05-02 17:22:47.934031,-73.7323888830567,"485 Great Neck Rd, Great Neck, NY 11021",ZAMUjY3yLXzziMuB6cxq5w,40.7751538333457,Song's Family Food Court,39,korean
10003,4.0,2018-05-02 17:20:29.943738,-73.98335,"349 E 13th St, New York, NY 10003",b3x1ORxAm9Wr5108EEe6mA,40.73092,Sister Jane NYC,23,american
10002,5.0,2018-05-02 17:23:12.626603,-73.98647,"137 Rivington St, New York, NY 10002",Je2MuObgrne2wSKhD5MZ0w,40.71929,TongKatsu,89,japanese
10036,4.0,2018-05-02 17:20:42.570874,-73.9854379268717,"228 W 47th St, New York, NY 10036",ddKmJRZ3D1iS-gbZq03OWQ,40.7595053740559,Friedman's,107,american
11205,3.0,2018-05-02 17:21:01.388417,-73.9571,"486 Dekalb Ave, Brooklyn, NY 11205",AoS0Oh2WGSHoWwwhDDJSag,40.69061,Sam's Pizza,15,american
10012,3.5,2018-05-02 17:22:13.333931,-73.9992523193359,"New York, NY 10012",iSiOfm9CdUhbS0eDHPHUNA,40.7251853942871,Desi Food Truck,66,indian
10580,4.0,2018-05-02 17:24:16.457347,-73.68847,"530 Milton Rd, Rye, NY 10580",-LgkDbrcxC6KRo11bgMr5A,40.96193,La Panetiere,97,french
10019,4.0,2018-05-02 17:22:55.849585,-73.98065,"158 W 55th St, New York, NY 10019",neQM053ovAOrf1sVSAPI9w,40.7639799,Radiance Tea House and Books,769,korean
11385,3.0,2018-05-02 17:23:53.232564,-73.8972261213778,"6647 Fresh Pond Rd, Ridgewood, NY 11385",9AIfcDXRJYpFT9mZUXP4Xw,40.7075669570116,Echiban Asian,52,japanese
10019,4.5,2018-05-02 17:20:30.309351,-73.9767725608521,"9 W 53rd St, New York, NY 10019",_LJFf9YqpYxvExTvVxb7Rw,40.7610060884932,The Modern,808,american
10065,4.0,2018-05-02 17:24:04.885200,-73.9699213,"29 E 61st St, New York, NY 10065",lw4ZMgn-QBh_5W1ipNHjaw,40.7648,La Goulue,39,french
10017,2.5,2018-05-02 17:22:13.746294,-73.97333,"685 Third Ave, New York, NY 10017",7_NCS8bQ8UA_nEANIWm-hQ,40.75158,The Kati Roll Company,22,indian
11432,3.5,2018-05-02 17:23:47.574944,-73.79924,"90-22 161th St, Jamaica, NY 11432",ZxGnVk-eHyVeAT2h0uq7Bw,40.70477,PP Boy Japan Teriyaki & Sushi,68,japanese
10013,5.0,2018-05-02 17:21:06.376258,-73.99855,"105 Mulberry St, New York, NY 10013",mtmEa4vFYa764G97sqQ9dQ,40.71735,Sapori D'Italia,48,italian
11004,4.0,2018-05-02 17:22:25.449352,-73.7116847299956,"256-05 Hillside Ave, Floral Park, NY 11004",xpW1GmI-IETWNGwMl11cBg,40.7367064001505,Mumbai Xpress,140,indian
10001,5.0,2018-05-02 17:22:57.119404,-73.985923,"314 5th Ave, New York, NY 10001",MwqkDr31rsHV31IqFRruDw,40.747127,R Music Bistro Bar,1,korean
10009,4.5,2018-05-02 17:24:18.381133,-73.9813,"186 Ave A, New York, NY 10009",1ozuYD1HTa4u2F_NR9uUJg,40.72886,Gomi,66,french
10013,4.0,2018-05-02 17:22:30.116584,-73.9989484,"5 Mott St, New York, NY 10013",tguMh2GgOcU9fu6WN3dqpw,40.7138543,Buddha Bodai Kosher Vegetarian Restaurant,822,indian
