id,name,address,latitude,longitude,review_count,rating,zipcode
3KPT1r_FFBYPTcS4Mgschw,The Gentry,"592 Manhattan Ave, Brooklyn, NY 11222",40.72301,-73.95022,47,4.0,11222
NDNdv06TUHhvQV1VYgrr3w,Brasserie Séoul,"300 Schermerhorn St, Brooklyn, NY 11217",40.6874899,-73.98258,14,4.0,11217
6hw4ibsutVoMl_RK0aAJ7Q,The Black Derby,"310 W 4th St, New York, NY 10014",40.737266,-74.00399,84,4.5,10014
HSQrBVZ0wiXYs96yEt2qUw,Santos Anne,"366 Union Ave, Brooklyn, NY 11211",40.7113837497199,-73.9510455988026,270,4.0,11211
tZ_16sRTaU5MCpdWskCeBA,Le Relais de Venise L'Entrecote,"40 Thompson St, New York, NY 10013",40.72329,-74.00382,44,4.0,10013
0ywipQa5m1CD_wJFMUTRCA,Le French Tart,"579 5th Ave, Brooklyn, NY 11215",40.66475,-73.98981,74,4.0,11215
1DfbZ0VsSCg9g1KILmnvzQ,Per Se,"10 Columbus Cir, Fl 4, New York, NY 10019",40.7681528889558,-73.9827629623657,1378,4.5,10019
7KO4zcBtc2-2M5kJLfl0kw,Jolie Cantina,"241 Smith St, Brooklyn, NY 11231",40.683532,-73.992288,339,4.0,11231
6S62Z7e0UP82shutXERUzA,Cafe Du Soleil,"2723 Broadway, New York, NY 10025",40.8000739,-73.9682123,309,3.5,10025
3R-S958SenPaaveuPzSN9g,Le Paddock,"1235 Prospect Ave, Brooklyn, NY 11218",40.65295,-73.97588,254,4.0,11218
xwN13FauBM87BIQf6d18fA,Brigitte,"37 Canal St, New York, NY 10002",40.71474,-73.99096,33,4.0,10002
lw4ZMgn-QBh_5W1ipNHjaw,La Goulue,"29 E 61st St, New York, NY 10065",40.7648,-73.9699213,39,4.0,10065
-G5Bl97kXbL2SgzO6UodiA,La Mangeoire,"1008 2nd Ave, New York, NY 10022",40.75677,-73.96692,196,3.5,10022
WH9GqcrmWIepu3VpFxaInw,Cheri,"231 Lenox Ave, New York, NY 10027",40.8056535,-73.9473396,125,4.0,10027
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,"145 W Broadway, New York, NY 10013",40.71692,-74.00792,546,4.0,10013
82wA_Vfg_eDckx23d3dA_g,Sel Rrose,"1 Delancey St, New York, NY 10002",40.7200099,-73.9937874,356,4.0,10002
RP02PZPNdhfoL-TjOMiKVg,Table d'Hôte,"44 E 92nd St, New York, NY 10128",40.78447,-73.95581,133,4.0,10128
aixlpNVteSFpBS9o_HUsNQ,Beaubourg,"225 Liberty St, New York, NY 10281",40.71156,-74.01533,211,3.0,10281
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,"222 Lafayette St, New York, NY 10012",40.7220893,-73.9974941,637,4.0,10012
pDwhlX9jNBGnjvyGR9jYWQ,Gabriel Kreuther,"41 W 42nd St, New York, NY 10036",40.754546,-73.982556,273,4.5,10036
DEHWHskp2gSAkfdylc4SNA,Yatenga French Bistro & Bar,"2269 Adam Clayton Powell Jr Blvd, New York, NY 10030",40.8142691169743,-73.9441050339131,212,4.0,10030
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,"20 Christopher St, New York, NY 10014",40.73377,-74.00065,238,4.5,10014
cpfBJVV-5Jo5w2KcbOBtVQ,Chez Oskar,"310 Malcolm X Blvd, Brooklyn, NY 11233",40.6822491,-73.9290779,412,3.5,11233
XDMtYVpUQag-uay9DHMm9A,Quatorze Bis,"323 E 79th St, New York, NY 10075",40.7730946,-73.9538277,49,4.0,10075
-GMPI7zEl1_7WebM-8VJ9g,Provence en Boite by Jean-Jacques Bernat,"263 Smith St, Brooklyn, NY 11231",40.68297,-73.99289,190,3.5,11231
50vyTIdqKI_wsSqzaEtovg,Le Turtle,"177 Chrystie St, New York, NY 10002",40.721167843444,-73.9924657190491,116,4.0,10002
Y33XuEV_ht25tXv7SZPKKQ,Bistro SK,"273 City Island Ave, Bronx, NY 10464",40.84623,-73.7862899,107,4.0,10464
dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,"323 W Broadway, New York, NY 10013",40.72186,-74.00382,198,4.0,10013
PYcL2z9gHj6-ZTlViT9Nqw,Minetta Tavern,"113 Macdougal St, New York, NY 10012",40.7300047976758,-74.0006073834151,1946,4.0,10012
N66LlG3W6Tw5LhUtAE7h1w,Cafe Un Deux Trois,"123 W 44th St, New York, NY 10036",40.75667,-73.98414,486,3.5,10036
9vQca1DMqfbDGssiqEd6Hw,Le Gamin,"108 Franklin St, Brooklyn, NY 11222",40.728299,-73.957153,179,3.5,11222
3gtheZvv3Or0YzWXIl3SJg,Benoit,"60 W 55th St, New York, NY 10019",40.7625640535871,-73.9772810679851,385,3.5,10019
-7iUpGTNDdy4WjxLGYp-_g,Trattoria Italienne,"19 W 24th St, New York, NY 10010",40.7430619,-73.9903948,66,4.0,10010
Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,"170 Waverly Pl, New York, NY 10014",40.7336021670705,-74.001675412843,595,4.0,10014
TNymQn5Fb0GobRGbax1vRQ,Pergola Des Artistes,"252 W 46th St, New York, NY 10036",40.75926,-73.98729,99,3.5,10036
5XQgZQF-5N94bkQ2d_PJIQ,Pascalou,"1308 Madison Ave, New York, NY 10128",40.78521,-73.95595,153,4.0,10128
xEDD2ScBU3jHhWxlMC7dkQ,Nougatine at Jean-Georges,"1 Central Park W, New York, NY 10023",40.76891,-73.98176,998,4.0,10023
sBL7J7s4Rnul40-MB0hXbA,Perrine,"2 E 61st St, New York, NY 10065",40.7654920296738,-73.9720146746754,38,4.0,10065
uby3glEc0Brt9LAoCI0WTg,L'Express,"249 Park Ave S, New York, NY 10003",40.738162056865,-73.987646111269,724,3.5,10003
I-_4uhJkmsnK_dj8n69GLg,La Maison du Croque Monsieur,"17 E 13th St, New York, NY 10003",40.735027,-73.992966,278,4.0,10003
ZxfXy-odIz_Xi1i9Uu00pg,La Bonne Soupe,"48 W 55th St, New York, NY 10019",40.76232,-73.97702,640,3.5,10019
XBWO26QblInZGftnSDD94A,Maman Tribeca,"211 W Broadway, New York, NY 10013",40.7188969,-74.0062207,180,4.0,10013
WA6HwJ3UlGWWCeJdOTlLWw,The Pandering Pig,"209 Pinehurst Ave, New York, NY 10033",40.855144,-73.937599,83,4.0,10033
FFwDFLVBTQvuacl4l1ODew,Gentleman Farmer,"40 Rivington St, New York, NY 10002",40.7210141970542,-73.9910638332367,240,4.0,10002
3V20VbC45XL4TBYTL9DrOg,David's Cafe,"110 St Marks Pl, New York, NY 10009",40.7269310030458,-73.9843428879976,144,4.0,10009
ys6rqS7Cr1IZ2kB1TNYE4w,Sauvage,"905 Lorimer St, Brooklyn, NY 11222",40.72356122013,-73.9518526761375,153,3.5,11222
V69n3YrAs59GenGB2jLVrA,Orsay,"1057 Lexington Ave, New York, NY 10021",40.772384,-73.960433,226,3.5,10021
hD55NUiGDK7STQ8oy9QDPA,Le Monde,"2885 Broadway, New York, NY 10025",40.8058021,-73.9658246,388,3.0,10025
MbLH5wjrqEJAid5woCAh5g,Le Singe Vert,"160 7th Ave, New York, NY 10011",40.742311,-73.997587,224,3.5,10011
r_QEUVdoo8dsKR9fK31w3w,Paradis Des Gouts,"1136 Broadway, Brooklyn, NY 11221",40.69333,-73.92931,17,4.5,11221
AGseG-Je9xcSxiNV_NK6uw,Cafe Loup,"105 W 13th St, New York, NY 10011",40.73726,-73.99876,178,3.5,10011
UiDSGiaTRot8xVSWd-CRkQ,Fada,"530 Driggs Ave, Brooklyn, NY 11211",40.717581,-73.956057,225,3.5,11211
myYOl6CDu1fieWKxXn-1Og,Little Prince,"199 Prince St, New York, NY 10012",40.7267198,-74.0027459,257,3.5,10012
8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,"349 Amsterdam Ave, New York, NY 10024",40.7814059,-73.97918,271,4.0,10024
ZWPgzW0qqtksyI3GxCPM-Q,Little Frog Bistro & Bar,"322 E 86th St, New York, NY 10028",40.77722,-73.95092,118,4.0,10028
xGQ26ijvBi9DKVVG7DQOlA,Le Moulin a Cafe,"1439 York Ave, New York, NY 10075",40.7697981,-73.9518043,288,4.0,10075
kuSkLiSq9gHuytBBOOYeeQ,La Ripaille,"605 Hudson St, New York, NY 10014",40.73728,-74.00591,105,4.0,10014
PfKFF97l-N9eBEkgcFkD9w,French Epi,"123 Greenpoint Ave, Brooklyn, NY 11222",40.730349,-73.955203,47,4.0,11222
E6Y4ICdoqtYkFilRLfrOHA,Ducks Eatery,"351 E 12th St, New York, NY 10003",40.7306252,-73.9846268,535,4.0,10003
2VpurA2lb-q90nmALklNcA,Perry St,"176 Perry St, New York, NY 10014",40.73442,-74.00971,855,4.0,10014
kMljfja7weqfl_lzspjzHA,Cafe Cluny,"284 W 12th St, New York, NY 10014",40.737385,-74.003966,654,4.0,10014
qEbQbYZxurnuVxDrNHQUJg,La Boite en Bois,"75 W 68th St, New York, NY 10023",40.7749214172363,-73.9802398681641,187,3.5,10023
c4fhzEx1za54hrbkhZL5HA,Bleecker Street Luncheonette,"270 Bleecker St, New York, NY 10014",40.73135,-74.00327,14,4.5,10014
0Q3xCYWK2N-wJfXjLa9dFg,Bâtard,"239 West Broadway, New York, NY 10013",40.7195533039813,-74.0057982895201,283,4.0,10013
U1H_LiA_-9NtaSbehPdODw,Chicken Provence,"154 E 39th St, New York, NY 10016",40.7489198,-73.9763381,227,4.0,10016
VMknjkbfktlH3Yd7q40ckg,Vis à Vis Restaurant and Lounge,"3100 Ocean Pkwy, Brooklyn, NY 11235",40.57589,-73.969356,74,4.5,11235
-WHZcPiBtW6sErlYswwUMQ,Brasserie Cognac,"1740 Broadway, New York, NY 10019",40.76491,-73.98195,308,3.5,10019
Okbtt-ISFB3kuoxkl2wVgg,The Simone,"151 E 82nd St, New York, NY 10028",40.7768974,-73.956924,73,4.5,10028
5LqclCP-RTj61-5QNo0jZw,Maison Harlem,"341 St Nicholas Ave, New York, NY 10027",40.8121862892803,-73.9516100875101,401,3.5,10027
844H9r0tRQZmxiEtjeTW0A,The Bar Room,"9 W 53rd St, New York, NY 10019",40.7610309319265,-73.9765593703613,435,4.0,10019
1jBTtOBWbE-XRxyp7NyHvg,Saju,"120 W 44th St, New York, NY 10036",40.7565,-73.98427,236,3.5,10036
LJfveecaTYurCxv1Al9iFw,Bar Six,"502 Ave Of The Americas, New York, NY 10011",40.736389,-73.997146,204,3.5,10011
