id,name,address,latitude,longitude,review_count,rating,zipcode
442I5u02L3adihIF-p8v2Q,U-Me Sushi,"8509 Jamaica Ave, Woodhaven, NY 11421",40.6925456533062,-73.8587910309434,73,3.5,11421
-qdVBHgovxcZVhJm99C9ug,Mickey's Place,"40-17 Bell Blvd, Bayside, NY 11361",40.76382,-73.7707099,249,3.5,11361
-pab00ajP_NS1KGfILveYA,Marumi,"546 Laguardia Pl, New York, NY 10012",40.7289699,-73.99837,365,4.0,10012
WlRZ4JEAVqtemQ5WQhFAFg,Maru 2,"267 W 17th St, New York, NY 10011",40.7416362670334,-74.0007360062909,88,4.5,10011
jt-0y4RJ20ONbkxxNWG_Sw,New Mizu Sushi,"350 E 9th St, New York, NY 10003",40.7283,-73.98538,78,4.5,10003
xAEs5QnuL8uMNWjmUGpK7g,Fushimi Bay Ridge,"9316 4th Ave, Brooklyn, NY 11209",40.61727,-74.03101,302,3.5,11209
LKwMXPoL_2UYqNAthX88aA,Daizen,"768 57th St, Brooklyn, NY 11220",40.637316,-74.008447,182,3.5,11220
2zaFer47CnuerUmTfAjJ9A,Curry-Ya,"1467 Amsterdam Ave, New York, NY 10027",40.8171,-73.95314,31,4.0,10027
1j93J41t3Ni40IbrULfICw,Misaki Sushi,"645 Rossville Ave, Staten Island, NY 10309",40.5430375852957,-74.2073278974315,70,4.5,10309
MDWt-rtGxUnIcpIi-817Rg,Together,"2325 65th St, Brooklyn, NY 11204",40.6122505564355,-73.9786879613211,102,4.0,11204
rN347NNwQ0hDSlbedzI9BQ,Kai Sushi Asian Fusion,"1475 Williamsbridge Rd, Bronx, NY 10461",40.84362,-73.84565,183,4.0,10461
RjeW_l8OF99rn5df5-Rj4g,Totto Ramen - Midtown East,"248 E 52nd St, New York, NY 10022",40.7562184833974,-73.9679722894107,875,3.5,10022
9MIkAs75TQzdwljVkUoZEg,Rakuzen AYCE Sushi,"6408 Fort Hamilton Pkwy, Brooklyn, NY 11219",40.63112,-74.00903,99,3.5,11219
A_pEWrmdOmOuppwSZOlCBA,Nanatori Japanese Restaurant,"162 Montague St, Brooklyn, NY 11201",40.694149,-73.99282,180,3.5,11201
